&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.18619400000000E+02     0.15439772908506E+03     0.73095978524912E+02     0.93666984537722E+04     0.28514353480501E+01
    0.18621600000000E+02     0.15439203045664E+03     0.73114800444000E+02     0.93709577433447E+04     0.28507820110914E+01
    0.18623800000000E+02     0.15438633944260E+03     0.73131719184781E+02     0.93752165361408E+04     0.28501285156151E+01
    0.18626000000000E+02     0.15438065604869E+03     0.73150553165890E+02     0.93794748327682E+04     0.28494748618356E+01
    0.18628200000000E+02     0.15437498028068E+03     0.73167482511845E+02     0.93837326338375E+04     0.28488210499679E+01
    0.18630400000000E+02     0.15436931214433E+03     0.73186328553086E+02     0.93879899399623E+04     0.28481670802269E+01
    0.18632600000000E+02     0.15436365164540E+03     0.73203268501563E+02     0.93922467517588E+04     0.28475129528277E+01
    0.18634800000000E+02     0.15435799878966E+03     0.73222126601053E+02     0.93965030698458E+04     0.28468586679857E+01
    0.18637000000000E+02     0.15435235358285E+03     0.73239077149404E+02     0.94007588948452E+04     0.28462042259164E+01
    0.18639200000000E+02     0.15434671603074E+03     0.73257947305263E+02     0.94050142273815E+04     0.28455496268355E+01
    0.18641400000000E+02     0.15434108613909E+03     0.73274908450846E+02     0.94092690680818E+04     0.28448948709588E+01
    0.18643600000000E+02     0.15433546391364E+03     0.73293790661201E+02     0.94135234175761E+04     0.28442399585024E+01
    0.18645800000000E+02     0.15432984936016E+03     0.73310762401379E+02     0.94177772764972E+04     0.28435848896824E+01
    0.18648000000000E+02     0.15432424248440E+03     0.73329656664362E+02     0.94220306454805E+04     0.28429296647152E+01
    0.18650200000000E+02     0.15431864329211E+03     0.73346638996503E+02     0.94262835251641E+04     0.28422742838174E+01
    0.18652400000000E+02     0.15431305178905E+03     0.73365545310251E+02     0.94305359161888E+04     0.28416187472057E+01
    0.18654600000000E+02     0.15430746798096E+03     0.73382538231727E+02     0.94347878191983E+04     0.28409630550969E+01
    0.18656800000000E+02     0.15430189187359E+03     0.73401456594384E+02     0.94390392348386E+04     0.28403072077082E+01
    0.18659000000000E+02     0.15429632347270E+03     0.73418460102574E+02     0.94432901637587E+04     0.28396512052567E+01
    0.18661200000000E+02     0.15429076278402E+03     0.73437390512287E+02     0.94475406066103E+04     0.28389950479599E+01
    0.18663400000000E+02     0.15428520981332E+03     0.73454404604574E+02     0.94517905640475E+04     0.28383387360353E+01
    0.18665600000000E+02     0.15427966456633E+03     0.73473347059496E+02     0.94560400367272E+04     0.28376822697007E+01
    0.18667800000000E+02     0.15427412704881E+03     0.73490371733268E+02     0.94602890253090E+04     0.28370256491740E+01
    0.18670000000000E+02     0.15426859726648E+03     0.73509326231559E+02     0.94645375304551E+04     0.28363688746732E+01
    0.18672200000000E+02     0.15426307522511E+03     0.73526361484210E+02     0.94687855528303E+04     0.28357119464167E+01
    0.18674400000000E+02     0.15425756093042E+03     0.73545328024033E+02     0.94730330931020E+04     0.28350548646229E+01
    0.18676600000000E+02     0.15425205438816E+03     0.73562373852961E+02     0.94772801519404E+04     0.28343976295103E+01
    0.18678800000000E+02     0.15424655560407E+03     0.73581352432486E+02     0.94815267300181E+04     0.28337402412977E+01
    0.18681000000000E+02     0.15424106458388E+03     0.73598408835094E+02     0.94857728280103E+04     0.28330827002041E+01
    0.18683200000000E+02     0.15423558133334E+03     0.73617399452495E+02     0.94900184465950E+04     0.28324250064486E+01
    0.18685400000000E+02     0.15423010585818E+03     0.73634466426193E+02     0.94942635864526E+04     0.28317671602504E+01
    0.18687600000000E+02     0.15422463816414E+03     0.73653469079650E+02     0.94985082482660E+04     0.28311091618290E+01
    0.18689800000000E+02     0.15421917825695E+03     0.73670546621851E+02     0.95027524327211E+04     0.28304510114039E+01
    0.18692000000000E+02     0.15421372614234E+03     0.73689561309550E+02     0.95069961405058E+04     0.28297927091951E+01
    0.18694200000000E+02     0.15420828182605E+03     0.73706649417673E+02     0.95112393723109E+04     0.28291342554224E+01
    0.18696400000000E+02     0.15420284531381E+03     0.73725676137803E+02     0.95154821288296E+04     0.28284756503059E+01
    0.18698600000000E+02     0.15419741661134E+03     0.73742774809271E+02     0.95197244107578E+04     0.28278168940660E+01
    0.18700800000000E+02     0.15419199572437E+03     0.73761813560028E+02     0.95239662187938E+04     0.28271579869230E+01
    0.18703000000000E+02     0.15418658265864E+03     0.73778922792270E+02     0.95282075536384E+04     0.28264989290976E+01
    0.18705200000000E+02     0.15418117741986E+03     0.73797973571856E+02     0.95324484159950E+04     0.28258397208106E+01
    0.18707400000000E+02     0.15417578001377E+03     0.73815093362306E+02     0.95366888065695E+04     0.28251803622830E+01
    0.18709600000000E+02     0.15417039044608E+03     0.73834156168926E+02     0.95409287260702E+04     0.28245208537358E+01
    0.18711800000000E+02     0.15416500872253E+03     0.73851286515023E+02     0.95451681752079E+04     0.28238611953903E+01
    0.18714000000000E+02     0.15415963484882E+03     0.73870361346889E+02     0.95494071546960E+04     0.28232013874681E+01
    0.18716200000000E+02     0.15415426883068E+03     0.73887502246077E+02     0.95536456652504E+04     0.28225414301907E+01
    0.18718400000000E+02     0.15414891067384E+03     0.73906589101405E+02     0.95578837075892E+04     0.28218813237798E+01
    0.18720600000000E+02     0.15414356038400E+03     0.73923740551132E+02     0.95621212824333E+04     0.28212210684576E+01
    0.18722800000000E+02     0.15413821796688E+03     0.73942839428144E+02     0.95663583905057E+04     0.28205606644460E+01
    0.18725000000000E+02     0.15413288342820E+03     0.73960001425864E+02     0.95705950325321E+04     0.28199001119673E+01
    0.18727200000000E+02     0.15412755677367E+03     0.73979112322788E+02     0.95748312092406E+04     0.28192394112440E+01
    0.18729400000000E+02     0.15412223800901E+03     0.73996284865959E+02     0.95790669213616E+04     0.28185785624988E+01
    0.18731600000000E+02     0.15411692713992E+03     0.74015407781026E+02     0.95833021696281E+04     0.28179175659543E+01
    0.18733800000000E+02     0.15411162417212E+03     0.74032590867114E+02     0.95875369547753E+04     0.28172564218336E+01
    0.18736000000000E+02     0.15410632911132E+03     0.74051725798561E+02     0.95917712775410E+04     0.28165951303597E+01
    0.18738200000000E+02     0.15410104196321E+03     0.74068919425033E+02     0.95960051386652E+04     0.28159336917558E+01
    0.18740400000000E+02     0.15409576273351E+03     0.74088066371103E+02     0.96002385388904E+04     0.28152721062455E+01
    0.18742600000000E+02     0.15409049142793E+03     0.74105270535433E+02     0.96044714789616E+04     0.28146103740523E+01
    0.18744800000000E+02     0.15408522805216E+03     0.74124429494374E+02     0.96087039596259E+04     0.28139484954000E+01
    0.18747000000000E+02     0.15407997261191E+03     0.74141644194040E+02     0.96129359816329E+04     0.28132864705125E+01
    0.18749200000000E+02     0.15407472511288E+03     0.74160815164105E+02     0.96171675457346E+04     0.28126242996139E+01
    0.18751400000000E+02     0.15406948556077E+03     0.74178040396591E+02     0.96213986526852E+04     0.28119619829284E+01
    0.18753600000000E+02     0.15406425396128E+03     0.74197223376038E+02     0.96256293032415E+04     0.28112995206804E+01
    0.18755800000000E+02     0.15405903032009E+03     0.74214459138831E+02     0.96298594981624E+04     0.28106369130946E+01
    0.18758000000000E+02     0.15405381464292E+03     0.74233654125923E+02     0.96340892382091E+04     0.28099741603955E+01
    0.18760200000000E+02     0.15404860693544E+03     0.74250900416518E+02     0.96383185241453E+04     0.28093112628082E+01
    0.18762400000000E+02     0.15404340720336E+03     0.74270107409524E+02     0.96425473567368E+04     0.28086482205577E+01
    0.18764600000000E+02     0.15403821545237E+03     0.74287364225418E+02     0.96467757367519E+04     0.28079850338692E+01
    0.18766800000000E+02     0.15403303168815E+03     0.74306583222610E+02     0.96510036649611E+04     0.28073217029681E+01
    0.18769000000000E+02     0.15402785591639E+03     0.74323850561308E+02     0.96552311421371E+04     0.28066582280799E+01
    0.18771200000000E+02     0.15402268814278E+03     0.74343081560965E+02     0.96594581690550E+04     0.28059946094303E+01
    0.18773400000000E+02     0.15401752837301E+03     0.74360359419973E+02     0.96636847464921E+04     0.28053308472452E+01
    0.18775600000000E+02     0.15401237661275E+03     0.74379602420379E+02     0.96679108752280E+04     0.28046669417506E+01
    0.18777800000000E+02     0.15400723286770E+03     0.74396890797211E+02     0.96721365560445E+04     0.28040028931726E+01
    0.18780000000000E+02     0.15400209714352E+03     0.74416145796654E+02     0.96763617897257E+04     0.28033387017377E+01
    0.18782200000000E+02     0.15399696944591E+03     0.74433444688827E+02     0.96805865770578E+04     0.28026743676723E+01
    0.18784400000000E+02     0.15399184978053E+03     0.74452711685601E+02     0.96848109188295E+04     0.28020098912030E+01
    0.18786600000000E+02     0.15398673815307E+03     0.74470021090639E+02     0.96890348158314E+04     0.28013452725567E+01
    0.18788800000000E+02     0.15398163456920E+03     0.74489300083043E+02     0.96932582688566E+04     0.28006805119604E+01
    0.18791000000000E+02     0.15397653903459E+03     0.74506619998472E+02     0.96974812787001E+04     0.28000156096411E+01
    0.18793200000000E+02     0.15397145155491E+03     0.74525910984810E+02     0.97017038461594E+04     0.27993505658263E+01
    0.18795400000000E+02     0.15396637213584E+03     0.74543241408162E+02     0.97059259720340E+04     0.27986853807432E+01
    0.18797600000000E+02     0.15396130078304E+03     0.74562544386744E+02     0.97101476571256E+04     0.27980200546196E+01
    0.18799800000000E+02     0.15395623750218E+03     0.74579885315557E+02     0.97143689022381E+04     0.27973545876832E+01
    0.18802000000000E+02     0.15395118229893E+03     0.74599200284695E+02     0.97185897081776E+04     0.27966889801619E+01
    0.18804200000000E+02     0.15394613517894E+03     0.74616551716511E+02     0.97228100757523E+04     0.27960232322838E+01
    0.18806400000000E+02     0.15394109614789E+03     0.74635878674526E+02     0.97270300057725E+04     0.27953573442771E+01
    0.18808600000000E+02     0.15393606521143E+03     0.74653240606891E+02     0.97312494990508E+04     0.27946913163702E+01
    0.18810800000000E+02     0.15393104237521E+03     0.74672579552106E+02     0.97354685564018E+04     0.27940251487917E+01
    0.18813000000000E+02     0.15392602764491E+03     0.74689951982572E+02     0.97396871786423E+04     0.27933588417703E+01
    0.18815200000000E+02     0.15392102102617E+03     0.74709302913317E+02     0.97439053665911E+04     0.27926923955348E+01
    0.18817400000000E+02     0.15391602252465E+03     0.74726685839441E+02     0.97481231210692E+04     0.27920258103142E+01
    0.18819600000000E+02     0.15391103214600E+03     0.74746048754049E+02     0.97523404428997E+04     0.27913590863378E+01
    0.18821800000000E+02     0.15390604989587E+03     0.74763442173391E+02     0.97565573329078E+04     0.27906922238348E+01
    0.18824000000000E+02     0.15390107577992E+03     0.74782817070202E+02     0.97607737919207E+04     0.27900252230348E+01
    0.18826200000000E+02     0.15389610980378E+03     0.74800220980329E+02     0.97649898207678E+04     0.27893580841672E+01
    0.18828400000000E+02     0.15389115197310E+03     0.74819607857687E+02     0.97692054202806E+04     0.27886908074621E+01
    0.18830600000000E+02     0.15388620229353E+03     0.74837022256169E+02     0.97734205912924E+04     0.27880233931492E+01
    0.18832800000000E+02     0.15388126077072E+03     0.74856421112423E+02     0.97776353346388E+04     0.27873558414587E+01
    0.18835000000000E+02     0.15387632741029E+03     0.74873845996836E+02     0.97818496511573E+04     0.27866881526209E+01
    0.18837200000000E+02     0.15387140221790E+03     0.74893256830341E+02     0.97860635416876E+04     0.27860203268661E+01
    0.18839400000000E+02     0.15386648519917E+03     0.74910692198265E+02     0.97902770070714E+04     0.27853523644250E+01
    0.18841600000000E+02     0.15386157635975E+03     0.74930115007379E+02     0.97944900481522E+04     0.27846842655281E+01
    0.18843800000000E+02     0.15385667570526E+03     0.74947560856399E+02     0.97987026657757E+04     0.27840160304064E+01
    0.18846000000000E+02     0.15385178324134E+03     0.74966995639487E+02     0.98029148607897E+04     0.27833476592910E+01
    0.18848200000000E+02     0.15384689897362E+03     0.74984451967193E+02     0.98071266340438E+04     0.27826791524129E+01
    0.18850400000000E+02     0.15384202290773E+03     0.75003898722623E+02     0.98113379863896E+04     0.27820105100035E+01
    0.18852600000000E+02     0.15383715504929E+03     0.75021365526609E+02     0.98155489186809E+04     0.27813417322942E+01
    0.18854800000000E+02     0.15383229540393E+03     0.75040824252756E+02     0.98197594317732E+04     0.27806728195168E+01
    0.18857000000000E+02     0.15382744397727E+03     0.75058301530622E+02     0.98239695265242E+04     0.27800037719029E+01
    0.18859200000000E+02     0.15382260077494E+03     0.75077772225865E+02     0.98281792037935E+04     0.27793345896845E+01
    0.18861400000000E+02     0.15381776580255E+03     0.75095259975214E+02     0.98323884644424E+04     0.27786652730937E+01
    0.18863600000000E+02     0.15381293906571E+03     0.75114742637936E+02     0.98365973093345E+04     0.27779958223627E+01
    0.18865800000000E+02     0.15380812057006E+03     0.75132240856377E+02     0.98408057393352E+04     0.27773262377238E+01
    0.18868000000000E+02     0.15380331032119E+03     0.75151735484968E+02     0.98450137553118E+04     0.27766565194097E+01
    0.18870200000000E+02     0.15379850832472E+03     0.75169244170115E+02     0.98492213581335E+04     0.27759866676530E+01
    0.18872400000000E+02     0.15379371458627E+03     0.75188750762967E+02     0.98534285486714E+04     0.27753166826865E+01
    0.18874600000000E+02     0.15378892911143E+03     0.75206269912437E+02     0.98576353277987E+04     0.27746465647432E+01
    0.18876800000000E+02     0.15378415190582E+03     0.75225788467951E+02     0.98618416963903E+04     0.27739763140563E+01
    0.18879000000000E+02     0.15377938297504E+03     0.75243318079367E+02     0.98660476553230E+04     0.27733059308589E+01
    0.18881200000000E+02     0.15377462232470E+03     0.75262848595945E+02     0.98702532054756E+04     0.27726354153846E+01
    0.18883400000000E+02     0.15376986996039E+03     0.75280388666935E+02     0.98744583477286E+04     0.27719647678668E+01
    0.18885600000000E+02     0.15376512588771E+03     0.75299931142986E+02     0.98786630829646E+04     0.27712939885394E+01
    0.18887800000000E+02     0.15376039011225E+03     0.75317481671181E+02     0.98828674120678E+04     0.27706230776363E+01
    0.18890000000000E+02     0.15375566263963E+03     0.75337036105118E+02     0.98870713359244E+04     0.27699520353913E+01
    0.18892200000000E+02     0.15375094347541E+03     0.75354597088155E+02     0.98912748554225E+04     0.27692808620387E+01
    0.18894400000000E+02     0.15374623262521E+03     0.75374163478397E+02     0.98954779714520E+04     0.27686095578128E+01
    0.18896600000000E+02     0.15374153009460E+03     0.75391734913918E+02     0.98996806849044E+04     0.27679381229481E+01
    0.18898800000000E+02     0.15373683588917E+03     0.75411313258887E+02     0.99038829966733E+04     0.27672665576791E+01
    0.18901000000000E+02     0.15373215001451E+03     0.75428895144537E+02     0.99080849076541E+04     0.27665948622407E+01
    0.18903200000000E+02     0.15372747247620E+03     0.75448485442662E+02     0.99122864187438E+04     0.27659230368676E+01
    0.18905400000000E+02     0.15372280327982E+03     0.75466077776093E+02     0.99164875308414E+04     0.27652510817951E+01
    0.18907600000000E+02     0.15371814243095E+03     0.75485680025806E+02     0.99206882448476E+04     0.27645789972582E+01
    0.18909800000000E+02     0.15371348993517E+03     0.75503282804672E+02     0.99248885616648E+04     0.27639067834923E+01
    0.18912000000000E+02     0.15370884579805E+03     0.75522897004411E+02     0.99290884821974E+04     0.27632344407328E+01
    0.18914200000000E+02     0.15370421002516E+03     0.75540510226372E+02     0.99332880073514E+04     0.27625619692155E+01
    0.18916400000000E+02     0.15369958262208E+03     0.75560136374580E+02     0.99374871380346E+04     0.27618893691761E+01
    0.18918600000000E+02     0.15369496359437E+03     0.75577760037301E+02     0.99416858751565E+04     0.27612166408504E+01
    0.18920800000000E+02     0.15369035294759E+03     0.75597398132424E+02     0.99458842196284E+04     0.27605437844747E+01
    0.18923000000000E+02     0.15368575068732E+03     0.75615032233574E+02     0.99500821723634E+04     0.27598708002849E+01
    0.18925200000000E+02     0.15368115681912E+03     0.75634682274066E+02     0.99542797342761E+04     0.27591976885176E+01
    0.18927400000000E+02     0.15367657134854E+03     0.75652326811318E+02     0.99584769062831E+04     0.27585244494092E+01
    0.18929600000000E+02     0.15367199428114E+03     0.75671988795635E+02     0.99626736893026E+04     0.27578510831964E+01
    0.18931800000000E+02     0.15366742562249E+03     0.75689643766668E+02     0.99668700842545E+04     0.27571775901158E+01
    0.18934000000000E+02     0.15366286537812E+03     0.75709317693271E+02     0.99710660920603E+04     0.27565039704046E+01
    0.18936200000000E+02     0.15365831355360E+03     0.75726983095769E+02     0.99752617136433E+04     0.27558302242996E+01
    0.18938400000000E+02     0.15365377015448E+03     0.75746668963125E+02     0.99794569499285E+04     0.27551563520381E+01
    0.18940600000000E+02     0.15364923518629E+03     0.75764344794773E+02     0.99836518018426E+04     0.27544823538575E+01
    0.18942800000000E+02     0.15364470865459E+03     0.75784042601354E+02     0.99878462703138E+04     0.27538082299953E+01
    0.18945000000000E+02     0.15364019056491E+03     0.75801728859846E+02     0.99920403562721E+04     0.27531339806891E+01
    0.18947200000000E+02     0.15363568092281E+03     0.75821438604127E+02     0.99962340606492E+04     0.27524596061766E+01
    0.18949400000000E+02     0.15363117973381E+03     0.75839135287158E+02     0.10000427384378E+05     0.27517851066959E+01
    0.18951600000000E+02     0.15362668700345E+03     0.75858856967621E+02     0.10004620328394E+05     0.27511104824848E+01
    0.18953800000000E+02     0.15362220273727E+03     0.75876564072894E+02     0.10008812893634E+05     0.27504357337817E+01
    0.18956000000000E+02     0.15361772694080E+03     0.75896297688024E+02     0.10013005081035E+05     0.27497608608249E+01
    0.18958200000000E+02     0.15361325961957E+03     0.75914015213243E+02     0.10017196891537E+05     0.27490858638528E+01
    0.18960400000000E+02     0.15360880077910E+03     0.75933760761530E+02     0.10021388326083E+05     0.27484107431042E+01
    0.18962600000000E+02     0.15360435042492E+03     0.75951488704406E+02     0.10025579385614E+05     0.27477354988176E+01
    0.18964800000000E+02     0.15359990856255E+03     0.75971246184346E+02     0.10029770071075E+05     0.27470601312321E+01
    0.18967000000000E+02     0.15359547519751E+03     0.75988984542593E+02     0.10033960383413E+05     0.27463846405866E+01
    0.18969200000000E+02     0.15359105033532E+03     0.76008753952687E+02     0.10038150323575E+05     0.27457090271203E+01
    0.18971400000000E+02     0.15358663398150E+03     0.76026502724024E+02     0.10042339892510E+05     0.27450332910726E+01
    0.18973600000000E+02     0.15358222614156E+03     0.76046284062775E+02     0.10046529091170E+05     0.27443574326830E+01
    0.18975800000000E+02     0.15357782682100E+03     0.76064043244926E+02     0.10050717920507E+05     0.27436814521909E+01
    0.18978000000000E+02     0.15357343602535E+03     0.76083836510844E+02     0.10054906381475E+05     0.27430053498361E+01
    0.18980200000000E+02     0.15356905376009E+03     0.76101606101537E+02     0.10059094475029E+05     0.27423291258585E+01
    0.18982400000000E+02     0.15356468003075E+03     0.76121411293136E+02     0.10063282202126E+05     0.27416527804981E+01
    0.18984600000000E+02     0.15356031484281E+03     0.76139191290105E+02     0.10067469563725E+05     0.27409763139950E+01
    0.18986800000000E+02     0.15355595820179E+03     0.76159008405903E+02     0.10071656560786E+05     0.27402997265895E+01
    0.18989000000000E+02     0.15355161011316E+03     0.76176798806884E+02     0.10075843194271E+05     0.27396230185220E+01
    0.18991200000000E+02     0.15354727058244E+03     0.76196627845406E+02     0.10080029465143E+05     0.27389461900331E+01
    0.18993400000000E+02     0.15354293961511E+03     0.76214428648140E+02     0.10084215374366E+05     0.27382692413635E+01
    0.18995600000000E+02     0.15353861721665E+03     0.76234269607913E+02     0.10088400922906E+05     0.27375921727539E+01
    0.18997800000000E+02     0.15353430339257E+03     0.76252080810148E+02     0.10092586111731E+05     0.27369149844453E+01
    0.19000000000000E+02     0.15352999814834E+03     0.76271933689706E+02     0.10096770941810E+05     0.27362376766789E+01
    0.19002200000000E+02     0.15352570148944E+03     0.76289755289191E+02     0.10100955414114E+05     0.27355602496958E+01
    0.19004400000000E+02     0.15352141342135E+03     0.76309620087070E+02     0.10105139529615E+05     0.27348827037374E+01
    0.19006600000000E+02     0.15351713394955E+03     0.76327452081561E+02     0.10109323289285E+05     0.27342050390452E+01
    0.19008800000000E+02     0.15351286307952E+03     0.76347328796305E+02     0.10113506694100E+05     0.27335272558609E+01
    0.19011000000000E+02     0.15350860081673E+03     0.76365171183561E+02     0.10117689745036E+05     0.27328493544261E+01
    0.19013200000000E+02     0.15350434716664E+03     0.76385059813715E+02     0.10121872443071E+05     0.27321713349829E+01
    0.19015400000000E+02     0.15350010213473E+03     0.76402912591500E+02     0.10126054789184E+05     0.27314931977732E+01
    0.19017600000000E+02     0.15349586572646E+03     0.76422813135617E+02     0.10130236784355E+05     0.27308149430391E+01
    0.19019800000000E+02     0.15349163794728E+03     0.76440676301700E+02     0.10134418429567E+05     0.27301365710231E+01
    0.19022000000000E+02     0.15348741880267E+03     0.76460588758336E+02     0.10138599725802E+05     0.27294580819675E+01
    0.19024200000000E+02     0.15348320829807E+03     0.76478462310488E+02     0.10142780674047E+05     0.27287794761149E+01
    0.19026400000000E+02     0.15347900643894E+03     0.76498386678204E+02     0.10146961275286E+05     0.27281007537079E+01
    0.19028600000000E+02     0.15347481323074E+03     0.76516270614203E+02     0.10151141530507E+05     0.27274219149895E+01
    0.19030800000000E+02     0.15347062867891E+03     0.76536206891564E+02     0.10155321440700E+05     0.27267429602026E+01
    0.19033000000000E+02     0.15346645278890E+03     0.76554101209193E+02     0.10159501006854E+05     0.27260638895902E+01
    0.19035200000000E+02     0.15346228556615E+03     0.76574049394768E+02     0.10163680229961E+05     0.27253847033956E+01
    0.19037400000000E+02     0.15345812701610E+03     0.76591954091812E+02     0.10167859111014E+05     0.27247054018621E+01
    0.19039600000000E+02     0.15345397714420E+03     0.76611914184178E+02     0.10172037651008E+05     0.27240259852332E+01
    0.19041800000000E+02     0.15344983595587E+03     0.76629829258426E+02     0.10176215850937E+05     0.27233464537526E+01
    0.19044000000000E+02     0.15344570345656E+03     0.76649801256162E+02     0.10180393711800E+05     0.27226668076640E+01
    0.19046200000000E+02     0.15344157965169E+03     0.76667726705410E+02     0.10184571234594E+05     0.27219870472112E+01
    0.19048400000000E+02     0.15343746454669E+03     0.76687710607099E+02     0.10188748420319E+05     0.27213071726382E+01
    0.19050600000000E+02     0.15343335814699E+03     0.76705646429146E+02     0.10192925269976E+05     0.27206271841893E+01
    0.19052800000000E+02     0.15342926045800E+03     0.76725642233376E+02     0.10197101784566E+05     0.27199470821086E+01
    0.19055000000000E+02     0.15342517148516E+03     0.76743588426027E+02     0.10201277965095E+05     0.27192668666405E+01
    0.19057200000000E+02     0.15342109123387E+03     0.76763596131392E+02     0.10205453812565E+05     0.27185865380296E+01
    0.19059400000000E+02     0.15341701970955E+03     0.76781552692453E+02     0.10209629327984E+05     0.27179060965205E+01
    0.19061600000000E+02     0.15341295691762E+03     0.76801572297550E+02     0.10213804512359E+05     0.27172255423580E+01
    0.19063800000000E+02     0.15340890286347E+03     0.76819539224833E+02     0.10217979366698E+05     0.27165448757870E+01
    0.19066000000000E+02     0.15340485755253E+03     0.76839570728266E+02     0.10222153892011E+05     0.27158640970524E+01
    0.19068200000000E+02     0.15340082099019E+03     0.76857548019588E+02     0.10226328089310E+05     0.27151832063996E+01
    0.19070400000000E+02     0.15339679318185E+03     0.76877591419962E+02     0.10230501959606E+05     0.27145022040737E+01
    0.19072600000000E+02     0.15339277413291E+03     0.76895579073145E+02     0.10234675503914E+05     0.27138210903202E+01
    0.19074800000000E+02     0.15338876384876E+03     0.76915634369072E+02     0.10238848723247E+05     0.27131398653846E+01
    0.19077000000000E+02     0.15338476233481E+03     0.76933632381940E+02     0.10243021618623E+05     0.27124585295125E+01
    0.19079200000000E+02     0.15338076959643E+03     0.76953699572036E+02     0.10247194191057E+05     0.27117770829499E+01
    0.19081400000000E+02     0.15337678563902E+03     0.76971707942419E+02     0.10251366441570E+05     0.27110955259425E+01
    0.19083600000000E+02     0.15337281046796E+03     0.76991787025304E+02     0.10255538371180E+05     0.27104138587364E+01
    0.19085800000000E+02     0.15336884408862E+03     0.77009805751036E+02     0.10259709980908E+05     0.27097320815778E+01
    0.19088000000000E+02     0.15336488650640E+03     0.77029896725336E+02     0.10263881271777E+05     0.27090501947130E+01
    0.19090200000000E+02     0.15336093772666E+03     0.77047925804255E+02     0.10268052244809E+05     0.27083681983884E+01
    0.19092400000000E+02     0.15335699775477E+03     0.77068028668598E+02     0.10272222901029E+05     0.27076860928505E+01
    0.19094600000000E+02     0.15335306659611E+03     0.77086068098546E+02     0.10276393241462E+05     0.27070038783460E+01
    0.19096800000000E+02     0.15334914425604E+03     0.77106182851568E+02     0.10280563267136E+05     0.27063215551217E+01
    0.19099000000000E+02     0.15334523073993E+03     0.77124232630392E+02     0.10284732979077E+05     0.27056391234245E+01
    0.19101200000000E+02     0.15334132605314E+03     0.77144359270731E+02     0.10288902378315E+05     0.27049565835015E+01
    0.19103400000000E+02     0.15333743020102E+03     0.77162419396282E+02     0.10293071465881E+05     0.27042739355997E+01
    0.19105600000000E+02     0.15333354318893E+03     0.77182557922580E+02     0.10297240242804E+05     0.27035911799665E+01
    0.19107800000000E+02     0.15332966502223E+03     0.77200628392714E+02     0.10301408710119E+05     0.27029083168493E+01
    0.19110000000000E+02     0.15332579570625E+03     0.77220778803619E+02     0.10305576868857E+05     0.27022253464956E+01
    0.19112200000000E+02     0.15332193524635E+03     0.77238859616195E+02     0.10309744720054E+05     0.27015422691530E+01
    0.19114400000000E+02     0.15331808364788E+03     0.77259021910359E+02     0.10313912264746E+05     0.27008590850694E+01
    0.19116600000000E+02     0.15331424091616E+03     0.77277113063241E+02     0.10318079503969E+05     0.27001757944925E+01
    0.19118800000000E+02     0.15331040705655E+03     0.77297287239322E+02     0.10322246438761E+05     0.26994923976705E+01
    0.19121000000000E+02     0.15330658207437E+03     0.77315388730377E+02     0.10326413070161E+05     0.26988088948514E+01
    0.19123200000000E+02     0.15330276597495E+03     0.77335574787035E+02     0.10330579399210E+05     0.26981252862835E+01
    0.19125400000000E+02     0.15329895876362E+03     0.77353686614137E+02     0.10334745426948E+05     0.26974415722152E+01
    0.19127600000000E+02     0.15329516044571E+03     0.77373884550036E+02     0.10338911154417E+05     0.26967577528950E+01
    0.19129800000000E+02     0.15329137102654E+03     0.77392006711061E+02     0.10343076582661E+05     0.26960738285715E+01
    0.19132000000000E+02     0.15328759051142E+03     0.77412216524873E+02     0.10347241712723E+05     0.26953897994933E+01
    0.19134200000000E+02     0.15328381890569E+03     0.77430349017702E+02     0.10351406545650E+05     0.26947056659095E+01
    0.19136400000000E+02     0.15328005621463E+03     0.77450570708101E+02     0.10355571082488E+05     0.26940214280689E+01
    0.19138600000000E+02     0.15327630244358E+03     0.77468713530618E+02     0.10359735324283E+05     0.26933370862206E+01
    0.19140800000000E+02     0.15327255759783E+03     0.77488947096283E+02     0.10363899272085E+05     0.26926526406138E+01
    0.19143000000000E+02     0.15326882168269E+03     0.77507100246378E+02     0.10368062926942E+05     0.26919680914979E+01
    0.19145200000000E+02     0.15326509470345E+03     0.77527345685991E+02     0.10372226289906E+05     0.26912834391223E+01
    0.19147400000000E+02     0.15326137666542E+03     0.77545509161558E+02     0.10376389362027E+05     0.26905986837366E+01
    0.19149600000000E+02     0.15325766757389E+03     0.77565766473808E+02     0.10380552144357E+05     0.26899138255904E+01
